"id","occurrenceID","catalogNumber","basisOfRecord","collectionCode","scientificName","taxonRank","kingdom","family","higherClassification","vernacularName","previousIdentifications","individualCount","lifeStage","sex","longitudeDecimal","latitudeDecimal","geodeticDatum","dataGeneralizations","coordinateUncertaintyInMeters","continent","country","countryCode","stateProvince","locality","habitat","recordedBy","eventID","eventDate","eventTime","samplingProtocol","behavior","associatedTaxa","references","rightsHolder","license","modified"
"96880027@OBS","https://observation.org/observation/96880027","OBS.96880027","HumanObservation","Observations","Zoothera dauma","species","Animalia","THRUSHES_TURDIDAE","Animalia|THRUSHES_TURDIDAE","Scaly Thrush",NA,1,"unknown","undetermined",84.4595192298358,27.5597963089864,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,10:33:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880027","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880026@OBS","https://observation.org/observation/96880026","OBS.96880026","HumanObservation","Observations","Dendrocopos macei","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Fulvous-breasted Woodpecker",NA,1,"unknown","undetermined",84.459245718199,27.5593748072088,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,10:36:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880026","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880025@OBS","https://observation.org/observation/96880025","OBS.96880025","HumanObservation","Observations","Gallus gallus","species","Animalia","FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE","Animalia|FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE","Red Junglefowl",NA,1,"unknown","undetermined",84.4564441648717,27.5571344541038,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,10:46:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880025","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880024@OBS","https://observation.org/observation/96880024","OBS.96880024","HumanObservation","Observations","Leptoptilos javanicus","species","Animalia","STORKS_CICONIIDAE","Animalia|STORKS_CICONIIDAE","Lesser Adjutant",NA,1,"unknown","undetermined",84.4523766464506,27.5539243913754,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,11:12:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880024","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880023@OBS","https://observation.org/observation/96880023","OBS.96880023","HumanObservation","Observations","Psilopogon lineatus","species","Animalia","Megalaimidae","Animalia|Megalaimidae","Lineated Barbet",NA,1,"unknown","undetermined",84.4630529354305,27.5480435525162,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,11:39:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880023","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880022@OBS","https://observation.org/observation/96880022","OBS.96880022","HumanObservation","Observations","Treron phoenicopterus","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Yellow-footed Green Pigeon",NA,1,"unknown","undetermined",84.4632787533008,27.5486575089052,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,11:49:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880022","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880021@OBS","https://observation.org/observation/96880021","OBS.96880021","HumanObservation","Observations","Treron phayrei","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Ashy-headed Green Pigeon",NA,1,"unknown","undetermined",84.4653245959855,27.5481001964076,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,12:14:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880021","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880020@OBS","https://observation.org/observation/96880020","OBS.96880020","HumanObservation","Observations","Treron apicauda","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Pin-tailed Green Pigeon",NA,1,"unknown","undetermined",84.4677623792885,27.5476608374195,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,12:40:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880020","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880019@OBS","https://observation.org/observation/96880019","OBS.96880019","HumanObservation","Observations","Picus canus","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Grey-headed Woodpecker",NA,1,"unknown","undetermined",84.45,27.5,"WGS84",NA,5000,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,12:57:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880019","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880018@OBS","https://observation.org/observation/96880018","OBS.96880018","HumanObservation","Observations","Anthus hodgsoni","species","Animalia","PIPITS_EN_WAGTAILS_MOTACILLIDAE","Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE","Olive-backed Pipit",NA,1,"unknown","undetermined",84.4744130994695,27.5446697037864,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,13:09:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880018","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880017@OBS","https://observation.org/observation/96880017","OBS.96880017","HumanObservation","Observations","Psittacula eupatria","species","Animalia","PSITTACULIDAE","Animalia|PSITTACULIDAE","Alexandrine Parakeet",NA,1,"unknown","undetermined",84.4802272147935,27.537136031942,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,13:51:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880017","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880016@OBS","https://observation.org/observation/96880016","OBS.96880016","HumanObservation","Observations","Nisaetus cirrhatus","species","Animalia","HAWKS_AND_EAGLES_ACCIPITRIDAE","Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE","Changeable Hawk-Eagle",NA,1,"unknown","undetermined",84.4863396435244,27.5363461225855,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,14:21:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880016","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-07
"96880014@OBS","https://observation.org/observation/96880014","OBS.96880014","HumanObservation","Observations","Picus chlorolophus","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Lesser Yellownape",NA,1,"unknown","undetermined",84.4925032829493,27.5339090332698,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,15:21:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880014","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880011@OBS","https://observation.org/observation/96880011","OBS.96880011","HumanObservation","Observations","Saxicola maurus","species","Animalia","OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE","Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE","Siberian Stonechat",NA,1,"unknown","undetermined",84.4950458527311,27.5396390814284,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,15:39:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880011","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-01
"96880010@OBS","https://observation.org/observation/96880010","OBS.96880010","HumanObservation","Observations","Riparia chinensis","species","Animalia","SWALLOWS_HIRUNDINIDAE","Animalia|SWALLOWS_HIRUNDINIDAE","Grey-throated Martin",NA,1,"unknown","undetermined",84.4987698466064,27.5456108411234,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,15:59:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880010","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-02
"96880009@OBS","https://observation.org/observation/96880009","OBS.96880009","HumanObservation","Observations","Amaurornis phoenicurus","species","Animalia","RAILS_RALLIDAE","Animalia|RAILS_RALLIDAE","White-breasted Waterhen",NA,1,"unknown","undetermined",84.491669806943,27.5641920444353,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,16:56:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880009","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96880008@OBS","https://observation.org/observation/96880008","OBS.96880008","HumanObservation","Observations","Chalcophaps indica","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Common Emerald Dove",NA,1,"unknown","undetermined",84.4919045754038,27.5657808270826,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,16:59:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880008","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-01
"96880007@OBS","https://observation.org/observation/96880007","OBS.96880007","HumanObservation","Observations","Pellorneum ruficeps","species","Animalia","Pellorneidae","Animalia|Pellorneidae","Puff-throated Babbler",NA,1,"unknown","undetermined",84.4916542100909,27.5685943194564,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,17:05:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880007","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-01
"96880006@OBS","https://observation.org/observation/96880006","OBS.96880006","HumanObservation","Observations","Nyctyornis athertoni","species","Animalia","BEEEATERS_MEROPIDAE","Animalia|BEEEATERS_MEROPIDAE","Blue-bearded Bee-eater",NA,1,"unknown","undetermined",84.4921559209273,27.5692783314213,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,17:08:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880006","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-01
"96880005@OBS","https://observation.org/observation/96880005","OBS.96880005","HumanObservation","Observations","Mergus merganser","species","Animalia","DUCKS_GEESE_AND_SWANS_ANATIDAE","Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE","Common Merganser",NA,1,"unknown","undetermined",84.4923652070229,27.5711556225463,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Chitwan NP",NA,NA,NA,2015-01-01,17:12:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96880005","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96834180@OBS","https://observation.org/observation/96834180","OBS.96834180","HumanObservation","Observations","Spilopelia chinensis","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Spotted Dove",NA,1,"unknown","undetermined",83.892921279208,28.1722880257335,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Gandaki",NA,NA,NA,2014-12-29,08:52:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834180","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834177@OBS","https://observation.org/observation/96834177","OBS.96834177","HumanObservation","Observations","Aethopyga siparaja","species","Animalia","SUNBIRDS_NECTARINIIDAE","Animalia|SUNBIRDS_NECTARINIIDAE","Crimson Sunbird",NA,1,"unknown","undetermined",83.8263543869561,28.0736433903731,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Gandaki",NA,NA,NA,2014-12-29,10:31:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834177","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834175@OBS","https://observation.org/observation/96834175","OBS.96834175","HumanObservation","Observations","Gracupica contra","species","Animalia","STARLINGS_STURNIDAE","Animalia|STARLINGS_STURNIDAE","Pied Myna",NA,1,"unknown","undetermined",83.357945323986,27.5052334941727,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-29,16:11:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834175","Stichting Natuurinformatie","CC BY-NC 4.0",2016-01-10
"96834174@OBS","https://observation.org/observation/96834174","OBS.96834174","HumanObservation","Observations","Gallinula chloropus","species","Animalia","RAILS_RALLIDAE","Animalia|RAILS_RALLIDAE","Common Moorhen",NA,1,"unknown","undetermined",83.2784558799123,27.469725522727,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-29,16:59:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834174","Stichting Natuurinformatie","CC BY-NC 4.0",2014-12-30
"96834172@OBS","https://observation.org/observation/96834172","OBS.96834172","HumanObservation","Observations","Ardea alba","species","Animalia","HERONS_ARDEIDAE","Animalia|HERONS_ARDEIDAE","Great Egret",NA,1,"unknown","undetermined",83.2781083755557,27.4704948127446,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-29,17:02:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834172","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96834171@OBS","https://observation.org/observation/96834171","OBS.96834171","HumanObservation","Observations","Dendrocygna javanica","species","Animalia","DUCKS_GEESE_AND_SWANS_ANATIDAE","Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE","Lesser Whistling Duck",NA,1,"unknown","undetermined",83.2755078562624,27.4666804507345,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-29,17:21:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834171","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834168@OBS","https://observation.org/observation/96834168","OBS.96834168","HumanObservation","Observations","Dendrocitta vagabunda","species","Animalia","CROWS_AND_JAYS_CORVIDAE","Animalia|CROWS_AND_JAYS_CORVIDAE","Rufous Treepie",NA,1,"unknown","undetermined",83.2839178896032,27.4717309615257,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,07:45:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834168","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96834167@OBS","https://observation.org/observation/96834167","OBS.96834167","HumanObservation","Observations","Ardea cinerea","species","Animalia","HERONS_ARDEIDAE","Animalia|HERONS_ARDEIDAE","Grey Heron",NA,1,"unknown","undetermined",83.2783870235723,27.4726893496076,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,07:54:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834167","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96834166@OBS","https://observation.org/observation/96834166","OBS.96834166","HumanObservation","Observations","Argya striata","species","Animalia","Leiothrichidae","Animalia|Leiothrichidae","Jungle Babbler",NA,1,"unknown","undetermined",83.27990156467,27.4697743338974,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,08:05:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834166","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834165@OBS","https://observation.org/observation/96834165","OBS.96834165","HumanObservation","Observations","Vanellus indicus","species","Animalia","PLOVERS_CHARADRIIDAE","Animalia|PLOVERS_CHARADRIIDAE","Red-wattled Lapwing",NA,1,"unknown","undetermined",83.280140567224,27.4698321366022,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,08:07:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834165","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834164@OBS","https://observation.org/observation/96834164","OBS.96834164","HumanObservation","Observations","Lanius cristatus","species","Animalia","SHRIKES_LANIIDAE","Animalia|SHRIKES_LANIIDAE","Brown Shrike",NA,1,"unknown","undetermined",83.2838203245013,27.4713658822847,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,08:14:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834164","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"96834163@OBS","https://observation.org/observation/96834163","OBS.96834163","HumanObservation","Observations","Anastomus oscitans","species","Animalia","STORKS_CICONIIDAE","Animalia|STORKS_CICONIIDAE","Asian Openbill",NA,1,"unknown","undetermined",83.2839683166386,27.4805722780395,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,08:21:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834163","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834162@OBS","https://observation.org/observation/96834162","OBS.96834162","HumanObservation","Observations","Oriolus xanthornus","species","Animalia","ORIOLES_AND_FIG_BIRDS_ORIOLIDAE","Animalia|ORIOLES_AND_FIG_BIRDS_ORIOLIDAE","Black-hooded Oriole",NA,1,"unknown","undetermined",83.2772882851938,27.4803057135283,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,08:36:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834162","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96834161@OBS","https://observation.org/observation/96834161","OBS.96834161","HumanObservation","Observations","Pycnonotus jocosus","species","Animalia","BULBULS_PYCNONOTIDAE","Animalia|BULBULS_PYCNONOTIDAE","Red-whiskered Bulbul",NA,1,"unknown","undetermined",83.275569471845,27.4774617308007,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,08:56:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834161","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834160@OBS","https://observation.org/observation/96834160","OBS.96834160","HumanObservation","Observations","Ocyceros birostris","species","Animalia","HORNBILLS_BUCEROTIDAE","Animalia|HORNBILLS_BUCEROTIDAE","Indian Grey Hornbill",NA,1,"unknown","undetermined",83.2752011905833,27.4791247601223,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,09:29:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834160","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96834159@OBS","https://observation.org/observation/96834159","OBS.96834159","HumanObservation","Observations","Motacilla maderaspatensis","species","Animalia","PIPITS_EN_WAGTAILS_MOTACILLIDAE","Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE","White-browed Wagtail",NA,1,"unknown","undetermined",83.2752535781778,27.4789918315935,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,09:30:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834159","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834158@OBS","https://observation.org/observation/96834158","OBS.96834158","HumanObservation","Observations","Psilopogon asiaticus","species","Animalia","Megalaimidae","Animalia|Megalaimidae","Blue-throated Barbet",NA,1,"unknown","undetermined",83.2755826747845,27.479418170806,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,09:33:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834158","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-11
"96834157@OBS","https://observation.org/observation/96834157","OBS.96834157","HumanObservation","Observations","Antigone antigone","species","Animalia","CRANES_GRUIDAE","Animalia|CRANES_GRUIDAE","Sarus Crane",NA,1,"unknown","undetermined",83.2747218724323,27.4926217889794,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,09:50:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834157","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834155@OBS","https://observation.org/observation/96834155","OBS.96834155","HumanObservation","Observations","Lalage melaschistos","species","Animalia","CUCKOOSHRIKES_CAMPEPHAGIDAE","Animalia|CUCKOOSHRIKES_CAMPEPHAGIDAE","Black-winged Cuckooshrike",NA,1,"unknown","undetermined",83.2778099140166,27.4940613916626,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,10:21:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834155","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834154@OBS","https://observation.org/observation/96834154","OBS.96834154","HumanObservation","Observations","Lanius tephronotus","species","Animalia","SHRIKES_LANIIDAE","Animalia|SHRIKES_LANIIDAE","Grey-backed Shrike",NA,1,"unknown","undetermined",83.2777763133737,27.4940865588184,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,10:21:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834154","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834153@OBS","https://observation.org/observation/96834153","OBS.96834153","HumanObservation","Observations","Metopidius indicus","species","Animalia","JACANAS_JACANIDAE","Animalia|JACANAS_JACANIDAE","Bronze-winged Jacana",NA,1,"unknown","undetermined",83.2759579441852,27.4884168046568,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,10:44:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834153","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834152@OBS","https://observation.org/observation/96834152","OBS.96834152","HumanObservation","Observations","Egretta garzetta","species","Animalia","HERONS_ARDEIDAE","Animalia|HERONS_ARDEIDAE","Little Egret",NA,1,"unknown","undetermined",83.2760490865286,27.4883016730756,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,10:47:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834152","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96834151@OBS","https://observation.org/observation/96834151","OBS.96834151","HumanObservation","Observations","Microcarbo niger","species","Animalia","CORMORANTS_PHALACROCORACIDAE","Animalia|CORMORANTS_PHALACROCORACIDAE","Little Cormorant",NA,1,"unknown","undetermined",83.2759316741833,27.4882417926579,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,10:50:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834151","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834149@OBS","https://observation.org/observation/96834149","OBS.96834149","HumanObservation","Observations","Rhipidura albicollis","species","Animalia","FANTAILS_RHIPIDURIDAE","Animalia|FANTAILS_RHIPIDURIDAE","White-throated Fantail",NA,1,"unknown","undetermined",83.2776167120502,27.4836885494105,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,11:23:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834149","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834147@OBS","https://observation.org/observation/96834147","OBS.96834147","HumanObservation","Observations","Leiopicus mahrattensis","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Yellow-crowned Woodpecker",NA,1,"unknown","undetermined",83.277722363459,27.4846560632104,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,11:34:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834147","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-06
"96834146@OBS","https://observation.org/observation/96834146","OBS.96834146","HumanObservation","Observations","Ardea purpurea","species","Animalia","HERONS_ARDEIDAE","Animalia|HERONS_ARDEIDAE","Purple Heron",NA,1,"unknown","undetermined",83.2736065431354,27.4732884547597,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,12:20:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834146","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834144@OBS","https://observation.org/observation/96834144","OBS.96834144","HumanObservation","Observations","Tringa nebularia","species","Animalia","SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Common Greenshank",NA,1,"unknown","undetermined",83.2713034109707,27.4690186756163,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,12:51:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834144","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
"96834143@OBS","https://observation.org/observation/96834143","OBS.96834143","HumanObservation","Observations","Dendrocygna javanica","species","Animalia","DUCKS_GEESE_AND_SWANS_ANATIDAE","Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE","Lesser Whistling Duck",NA,1,"unknown","undetermined",83.2747357424463,27.4658378696001,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,13:04:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834143","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-07
"96834141@OBS","https://observation.org/observation/96834141","OBS.96834141","HumanObservation","Observations","Centropus sinensis","species","Animalia","CUCKOOS_AND_COUCALS_CUCULIDAE","Animalia|CUCKOOS_AND_COUCALS_CUCULIDAE","Greater Coucal",NA,1,"unknown","undetermined",83.2744286445953,27.4661681168512,"WGS84",NA,25,"Asia","Nepal","NP",NA,"Nepal - Lumbini",NA,NA,NA,2014-12-30,13:42:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.96834141","Stichting Natuurinformatie","CC BY-NC 4.0",2015-01-05
