"id","occurrenceID","catalogNumber","basisOfRecord","collectionCode","scientificName","taxonRank","kingdom","family","higherClassification","vernacularName","previousIdentifications","individualCount","lifeStage","sex","longitudeDecimal","latitudeDecimal","geodeticDatum","dataGeneralizations","coordinateUncertaintyInMeters","continent","country","countryCode","stateProvince","locality","habitat","recordedBy","eventID","eventDate","eventTime","samplingProtocol","behavior","associatedTaxa","references","rightsHolder","license","modified"
"97881599@OBS","https://observation.org/observation/97881599","OBS.97881599","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,1,"unknown","undetermined",22.7753743529,53.6590335312,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP - Red Marsh",NA,NA,NA,2015-02-07,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881599","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97881590@OBS","https://observation.org/observation/97881590","OBS.97881590","HumanObservation","Observations","Alces alces","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","Elk",NA,2,"unknown","undetermined",22.7753743529,53.6590335312,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP - Red Marsh",NA,NA,NA,2015-02-07,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881590","Stichting Natuurinformatie","CC BY-NC 4.0",2015-05-01
"97881568@OBS","https://observation.org/observation/97881568","OBS.97881568","HumanObservation","Observations","Buteo lagopus","species","Animalia","HAWKS_AND_EAGLES_ACCIPITRIDAE","Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE","Rough-legged Buzzard",NA,1,"unknown","undetermined",22.8602045774,53.5948465113,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP - Red Marsh",NA,NA,NA,2015-02-07,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881568","Stichting Natuurinformatie","CC BY-NC 4.0",2016-08-04
"97881564@OBS","https://observation.org/observation/97881564","OBS.97881564","HumanObservation","Observations","Lanius excubitor","species","Animalia","SHRIKES_LANIIDAE","Animalia|SHRIKES_LANIIDAE","Great Grey Shrike",NA,1,"unknown","undetermined",22.8602045774,53.5948465113,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP - Red Marsh",NA,NA,NA,2015-02-07,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881564","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881563@OBS","https://observation.org/observation/97881563","OBS.97881563","HumanObservation","Observations","Capreolus capreolus","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","European Roe Deer",NA,4,"unknown","undetermined",22.8602045774,53.5948465113,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP - Red Marsh",NA,NA,NA,2015-02-07,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881563","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881535@OBS","https://observation.org/observation/97881535","OBS.97881535","HumanObservation","Observations","Vulpes vulpes","species","Animalia","DOGS_CANIDAE","Animalia|DOGS_CANIDAE","Red Fox",NA,1,"unknown","undetermined",22.75,53.65,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Biebrza NP - Red Marsh",NA,NA,NA,2015-02-07,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881535","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97881522@OBS","https://observation.org/observation/97881522","OBS.97881522","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,1,"unknown","undetermined",22.774258554,53.6577619534,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP - Red Marsh",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881522","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97881513@OBS","https://observation.org/observation/97881513","OBS.97881513","HumanObservation","Observations","Alces alces","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","Elk",NA,1,"unknown","undetermined",22.7764901519,53.6600507658,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP - Red Marsh",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881513","Stichting Natuurinformatie","CC BY-NC 4.0",2015-05-01
"97881485@OBS","https://observation.org/observation/97881485","OBS.97881485","HumanObservation","Observations","Alces alces","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","Elk",NA,2,"unknown","undetermined",22.6226252317,53.4538142791,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881485","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881472@OBS","https://observation.org/observation/97881472","OBS.97881472","HumanObservation","Observations","Sus scrofa","species","Animalia","PIGS_SUIDAE","Animalia|PIGS_SUIDAE","Wild Boar",NA,1,"unknown","undetermined",22.5603121519,53.3663268206,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881472","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881466@OBS","https://observation.org/observation/97881466","OBS.97881466","HumanObservation","Observations","Lanius excubitor","species","Animalia","SHRIKES_LANIIDAE","Animalia|SHRIKES_LANIIDAE","Great Grey Shrike",NA,1,"unknown","undetermined",22.5616854429,53.3668389663,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881466","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97881460@OBS","https://observation.org/observation/97881460","OBS.97881460","HumanObservation","Observations","Haliaeetus albicilla","species","Animalia","HAWKS_AND_EAGLES_ACCIPITRIDAE","Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE","White-tailed Eagle",NA,1,"unknown","undetermined",22.5728434324,53.3678632393,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881460","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881376@OBS","https://observation.org/observation/97881376","OBS.97881376","HumanObservation","Observations","Alces alces","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","Elk",NA,2,"unknown","undetermined",22.6000249386,53.3333300681,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881376","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881373@OBS","https://observation.org/observation/97881373","OBS.97881373","HumanObservation","Observations","Capreolus capreolus","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","European Roe Deer",NA,5,"unknown","undetermined",22.6000249386,53.3333300681,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881373","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881369@OBS","https://observation.org/observation/97881369","OBS.97881369","HumanObservation","Observations","Castor fiber","species","Animalia","BEAVERS_CASTORIDAE","Animalia|BEAVERS_CASTORIDAE","Eurasian Beaver",NA,2,"unknown","undetermined",22.6,53.3,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881369","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881362@OBS","https://observation.org/observation/97881362","OBS.97881362","HumanObservation","Observations","Capreolus capreolus","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","European Roe Deer",NA,4,"unknown","undetermined",22.3984770477,53.170160505,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881362","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97881361@OBS","https://observation.org/observation/97881361","OBS.97881361","HumanObservation","Observations","Castor fiber","species","Animalia","BEAVERS_CASTORIDAE","Animalia|BEAVERS_CASTORIDAE","Eurasian Beaver",NA,1,"unknown","undetermined",22.35,53.15,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881361","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881353@OBS","https://observation.org/observation/97881353","OBS.97881353","HumanObservation","Observations","Perdix perdix","species","Animalia","FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE","Animalia|FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE","Grey Partridge",NA,8,"unknown","undetermined",22.4534086883,53.2581788717,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881353","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97881352@OBS","https://observation.org/observation/97881352","OBS.97881352","HumanObservation","Observations","Anser fabalis fabalis","subspecies","Animalia","DUCKS_GEESE_AND_SWANS_ANATIDAE","Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE","Taiga Bean Goose ssp fabalis",NA,18,"unknown","undetermined",22.4534086883,53.2581788717,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881352","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-29
"97881336@OBS","https://observation.org/observation/97881336","OBS.97881336","HumanObservation","Observations","Mustela vison","synonym","Animalia","WEASELS_AND_RELATIVES_MUSTELIDAE","Animalia|WEASELS_AND_RELATIVES_MUSTELIDAE","Mink",NA,1,"unknown","undetermined",22.4004511535,53.169645998,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881336","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881332@OBS","https://observation.org/observation/97881332","OBS.97881332","HumanObservation","Observations","Lutra lutra","species","Animalia","WEASELS_AND_RELATIVES_MUSTELIDAE","Animalia|WEASELS_AND_RELATIVES_MUSTELIDAE","Eurasian Otter",NA,2,"unknown","undetermined",22.4,53.15,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881332","Stichting Natuurinformatie","CC BY-NC 4.0",2017-03-07
"97881317@OBS","https://observation.org/observation/97881317","OBS.97881317","HumanObservation","Observations","Castor fiber","species","Animalia","BEAVERS_CASTORIDAE","Animalia|BEAVERS_CASTORIDAE","Eurasian Beaver",NA,1,"unknown","undetermined",22.6,53.3,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881317","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881312@OBS","https://observation.org/observation/97881312","OBS.97881312","HumanObservation","Observations","Cygnus olor","species","Animalia","DUCKS_GEESE_AND_SWANS_ANATIDAE","Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE","Mute Swan",NA,1,"unknown","undetermined",22.4095988274,53.2010907331,"WGS84",NA,1000,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881312","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97881292@OBS","https://observation.org/observation/97881292","OBS.97881292","HumanObservation","Observations","Dryocopus martius","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Black Woodpecker",NA,1,"unknown","undetermined",22.5834864378,53.3885482806,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881292","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881285@OBS","https://observation.org/observation/97881285","OBS.97881285","HumanObservation","Observations","Capreolus capreolus","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","European Roe Deer",NA,12,"unknown","undetermined",22.5834864378,53.3885482806,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881285","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881278@OBS","https://observation.org/observation/97881278","OBS.97881278","HumanObservation","Observations","Alces alces","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","Elk",NA,12,"unknown","undetermined",22.5834864378,53.3885482806,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881278","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881265@OBS","https://observation.org/observation/97881265","OBS.97881265","HumanObservation","Observations","Sus scrofa","species","Animalia","PIGS_SUIDAE","Animalia|PIGS_SUIDAE","Wild Boar",NA,2,"unknown","undetermined",22.5542744994,53.3926439364,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881265","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881251@OBS","https://observation.org/observation/97881251","OBS.97881251","HumanObservation","Observations","Alces alces","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","Elk",NA,3,"unknown","undetermined",22.5844869018,53.3779006112,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881251","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881243@OBS","https://observation.org/observation/97881243","OBS.97881243","HumanObservation","Observations","Capreolus capreolus","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","European Roe Deer",NA,15,"unknown","undetermined",22.5844869018,53.3779006112,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881243","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97881089@OBS","https://observation.org/observation/97881089","OBS.97881089","HumanObservation","Observations","Haliaeetus albicilla","species","Animalia","HAWKS_AND_EAGLES_ACCIPITRIDAE","Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE","White-tailed Eagle",NA,1,"adult","undetermined",22.8928792477,53.3458343419,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881089","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97881019@OBS","https://observation.org/observation/97881019","OBS.97881019","HumanObservation","Observations","Coccothraustes coccothraustes","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Hawfinch",NA,5,"unknown","undetermined",23.2231530547,53.1129863933,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Dojlidy Fish Ponds",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881019","Stichting Natuurinformatie","CC BY-NC 4.0",2015-05-31
"97881006@OBS","https://observation.org/observation/97881006","OBS.97881006","HumanObservation","Observations","Lanius excubitor","species","Animalia","SHRIKES_LANIIDAE","Animalia|SHRIKES_LANIIDAE","Great Grey Shrike",NA,1,"unknown","undetermined",23.6002930999,52.8103877457,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97881006","Stichting Natuurinformatie","CC BY-NC 4.0",2015-05-31
"97880999@OBS","https://observation.org/observation/97880999","OBS.97880999","HumanObservation","Observations","Dendrocopos major","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Great Spotted Woodpecker",NA,1,"unknown","undetermined",23.5919098556,52.7382140659,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880999","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880996@OBS","https://observation.org/observation/97880996","OBS.97880996","HumanObservation","Observations","Dendrocopos syriacus","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Syrian Woodpecker",NA,1,"unknown","undetermined",23.5919098556,52.7382140659,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880996","Stichting Natuurinformatie","CC BY-NC 4.0",2015-12-20
"97880990@OBS","https://observation.org/observation/97880990","OBS.97880990","HumanObservation","Observations","Pyrrhula pyrrhula","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Eurasian Bullfinch",NA,4,"unknown","undetermined",23.5919098556,52.7382140659,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880990","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97880985@OBS","https://observation.org/observation/97880985","OBS.97880985","HumanObservation","Observations","Coloeus monedula monedula","subspecies","Animalia","CROWS_AND_JAYS_CORVIDAE","Animalia|CROWS_AND_JAYS_CORVIDAE","Western Jackdaw ssp monedula",NA,1,"unknown","undetermined",23.5912232101,52.7379802144,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880985","Stichting Natuurinformatie","CC BY-NC 4.0",2015-12-11
"97880972@OBS","https://observation.org/observation/97880972","OBS.97880972","HumanObservation","Observations","Dryobates minor","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Lesser Spotted Woodpecker",NA,1,"unknown","undetermined",23.7685212493,52.6999492729,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880972","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880968@OBS","https://observation.org/observation/97880968","OBS.97880968","HumanObservation","Observations","Picoides tridactylus","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Eurasian Three-toed Woodpecker",NA,3,"unknown","undetermined",23.7685212493,52.6999492729,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880968","Stichting Natuurinformatie","CC BY-NC 4.0",2016-02-02
"97880952@OBS","https://observation.org/observation/97880952","OBS.97880952","HumanObservation","Observations","Lepus europaeus","species","Animalia","HARES_AND_RABBITS_LEPORIDAE","Animalia|HARES_AND_RABBITS_LEPORIDAE","Brown Hare",NA,1,"unknown","undetermined",23.7675623596,52.802527505,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880952","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880949@OBS","https://observation.org/observation/97880949","OBS.97880949","HumanObservation","Observations","Vulpes vulpes","species","Animalia","DOGS_CANIDAE","Animalia|DOGS_CANIDAE","Red Fox",NA,1,"unknown","undetermined",23.75,52.8,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880949","Stichting Natuurinformatie","CC BY-NC 4.0",2015-07-23
"97880944@OBS","https://observation.org/observation/97880944","OBS.97880944","HumanObservation","Observations","Glaucidium passerinum","species","Animalia","OWLS_STRIGIDAE","Animalia|OWLS_STRIGIDAE","Eurasian Pygmy Owl",NA,1,"unknown","undetermined",23.8,52.8,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880944","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"97880940@OBS","https://observation.org/observation/97880940","OBS.97880940","HumanObservation","Observations","Tetrastes bonasia","species","Animalia","FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE","Animalia|FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE","Hazel Grouse",NA,1,"unknown","undetermined",23.8,52.8,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880940","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880937@OBS","https://observation.org/observation/97880937","OBS.97880937","HumanObservation","Observations","Dryocopus martius","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Black Woodpecker",NA,5,"unknown","undetermined",23.827572763,52.801878468,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880937","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880935@OBS","https://observation.org/observation/97880935","OBS.97880935","HumanObservation","Observations","Dendrocopos leucotos","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","White-backed Woodpecker",NA,3,"unknown","undetermined",23.8240537047,52.7990243739,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża NP",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880935","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880930@OBS","https://observation.org/observation/97880930","OBS.97880930","HumanObservation","Observations","Cervus elaphus","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","Red Deer",NA,3,"unknown","undetermined",23.8280019164,52.801878468,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2015-02-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880930","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880869@OBS","https://observation.org/observation/97880869","OBS.97880869","HumanObservation","Observations","Alcedo atthis","species","Animalia","KINGFISHERS_ALCEDINIDAE","Animalia|KINGFISHERS_ALCEDINIDAE","Common Kingfisher",NA,1,"unknown","undetermined",23.8505753875,52.7013535868,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-03,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880869","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880814@OBS","https://observation.org/observation/97880814","OBS.97880814","HumanObservation","Observations","Castor fiber","species","Animalia","BEAVERS_CASTORIDAE","Animalia|BEAVERS_CASTORIDAE","Eurasian Beaver",NA,1,"unknown","undetermined",23.85,52.7,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-03,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880814","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880811@OBS","https://observation.org/observation/97880811","OBS.97880811","HumanObservation","Observations","Cervus elaphus","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","Red Deer",NA,3,"unknown","undetermined",23.8221077621,52.798972885,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża NP",NA,NA,NA,2015-02-03,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880811","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880809@OBS","https://observation.org/observation/97880809","OBS.97880809","HumanObservation","Observations","Sus scrofa","species","Animalia","PIGS_SUIDAE","Animalia|PIGS_SUIDAE","Wild Boar",NA,4,"unknown","undetermined",23.8221077621,52.798972885,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża NP",NA,NA,NA,2015-02-03,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880809","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-10
"97880803@OBS","https://observation.org/observation/97880803","OBS.97880803","HumanObservation","Observations","Canis lupus","species","Animalia","DOGS_CANIDAE","Animalia|DOGS_CANIDAE","Wolf",NA,1,"unknown","undetermined",23.8,52.8,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2015-02-03,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880803","Stichting Natuurinformatie","CC BY-NC 4.0",2016-12-30
"97880662@OBS","https://observation.org/observation/97880662","OBS.97880662","HumanObservation","Observations","Glaucidium passerinum","species","Animalia","OWLS_STRIGIDAE","Animalia|OWLS_STRIGIDAE","Eurasian Pygmy Owl",NA,1,"unknown","undetermined",23.8,52.8,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2015-02-03,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97880662","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
