"id","occurrenceID","catalogNumber","basisOfRecord","collectionCode","scientificName","taxonRank","kingdom","family","higherClassification","vernacularName","previousIdentifications","individualCount","lifeStage","sex","longitudeDecimal","latitudeDecimal","geodeticDatum","dataGeneralizations","coordinateUncertaintyInMeters","continent","country","countryCode","stateProvince","locality","habitat","recordedBy","eventID","eventDate","eventTime","samplingProtocol","behavior","associatedTaxa","references","rightsHolder","license","modified"
"99990406@OBS","https://observation.org/observation/99990406","OBS.99990406","HumanObservation","Observations","Euphrasia stricta s.l.","multispecies","Plantae","OROBANCHACEAE","Plantae|OROBANCHACEAE","Rigid Eyebright s.l.",NA,1,"flowering","undetermined",13.4534956461,47.7380403394,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Wolfgangsee",NA,NA,NA,2014-08-24,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.99990406","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-15
"99988122@OBS","https://observation.org/observation/99988122","OBS.99988122","HumanObservation","Observations","Euphrasia salisburgensis","species","Plantae","OROBANCHACEAE","Plantae|OROBANCHACEAE","Irish Eyebright",NA,1,"unknown","undetermined",13.4973195061,47.5306694271,"WGS84",NA,100,"Europe","Austria","AT",NA,"Austria - Gosausee",NA,NA,NA,2014-08-28,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.99988122","Stichting Natuurinformatie","CC BY-NC 4.0",2020-01-30
"99982892@OBS","https://observation.org/observation/99982892","OBS.99982892","HumanObservation","Observations","Aiolopus strepens","species","Animalia","SHORTHORNED_GRASSHOPPERS_ACRIDIDAE","Animalia|SHORTHORNED_GRASSHOPPERS_ACRIDIDAE",NA,NA,7,"imago","undetermined",15.4536688319,46.7057764202,"WGS84",NA,100,"Europe","Austria","AT",NA,"Austria - Steiermark",NA,NA,NA,2015-03-08,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.99982892","Stichting Natuurinformatie","CC BY-NC 4.0",2018-10-11
"99970859@OBS","https://observation.org/observation/99970859","OBS.99970859","HumanObservation","Observations","Volucella pellucens","species","Animalia","HOVER_FLIES_OR_FLOWER_FLIES_SYRPHIDAE","Animalia|HOVER_FLIES_OR_FLOWER_FLIES_SYRPHIDAE",NA,NA,1,"imago","undetermined",13.7216521733,47.5649405982,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Hallstattersee",NA,NA,NA,2014-08-26,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.99970859","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-02
"98633606@OBS","https://observation.org/observation/98633606","OBS.98633606","HumanObservation","Observations","Hepatica nobilis","species","Plantae","RANUNCULACEAE","Plantae|RANUNCULACEAE","Liverleaf",NA,1,"unknown","undetermined",9.79190826416,47.1376581884,"WGS84",NA,100,"Europe","Austria","AT",NA,"Austria - Vorarlberg",NA,NA,NA,2005-08-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98633606","Stichting Natuurinformatie","CC BY-NC 4.0",2020-02-05
"98601228@OBS","https://observation.org/observation/98601228","OBS.98601228","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,1,"unknown","undetermined",12.0532866666667,47.456215,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,15:53:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98601228","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98601225@OBS","https://observation.org/observation/98601225","OBS.98601225","HumanObservation","Observations","Fringilla coelebs","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Common Chaffinch",NA,1,"unknown","undetermined",12.0584433333333,47.44976,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,16:30:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98601225","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98601224@OBS","https://observation.org/observation/98601224","OBS.98601224","HumanObservation","Observations","Motacilla alba","species","Animalia","PIPITS_EN_WAGTAILS_MOTACILLIDAE","Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE","White Wagtail",NA,1,"unknown","undetermined",12.05782,47.4494316666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,16:32:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98601224","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-10
"98601222@OBS","https://observation.org/observation/98601222","OBS.98601222","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,1,"unknown","undetermined",12.0554933333333,47.4492033333333,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,16:44:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98601222","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98601221@OBS","https://observation.org/observation/98601221","OBS.98601221","HumanObservation","Observations","Fringilla coelebs","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Common Chaffinch",NA,1,"unknown","undetermined",12.0554933333333,47.4492033333333,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,16:44:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98601221","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98597289@OBS","https://observation.org/observation/98597289","OBS.98597289","HumanObservation","Observations","Fringilla coelebs","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Common Chaffinch",NA,1,"unknown","undetermined",11.96487,47.3883116666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,10:19:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98597289","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98597288@OBS","https://observation.org/observation/98597288","OBS.98597288","HumanObservation","Observations","Periparus ater","species","Animalia","TITS_PARIDAE","Animalia|TITS_PARIDAE","Coal Tit",NA,2,"unknown","undetermined",11.9859683333333,47.3917066666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,12:49:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98597288","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98597287@OBS","https://observation.org/observation/98597287","OBS.98597287","HumanObservation","Observations","Motacilla cinerea","species","Animalia","PIPITS_EN_WAGTAILS_MOTACILLIDAE","Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE","Grey Wagtail",NA,1,"unknown","undetermined",12.03785,47.40947,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,14:06:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98597287","Stichting Natuurinformatie","CC BY-NC 4.0",2015-08-23
"98597286@OBS","https://observation.org/observation/98597286","OBS.98597286","HumanObservation","Observations","Cinclus cinclus aquaticus","subspecies","Animalia","DIPPERS_CINCLIDAE","Animalia|DIPPERS_CINCLIDAE","Red-bellied Dipper",NA,1,"unknown","undetermined",12.0373416667,47.4090816667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,14:22:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98597286","Stichting Natuurinformatie","CC BY-NC 4.0",2015-05-26
"98597285@OBS","https://observation.org/observation/98597285","OBS.98597285","HumanObservation","Observations","Motacilla alba","species","Animalia","PIPITS_EN_WAGTAILS_MOTACILLIDAE","Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE","White Wagtail",NA,1,"unknown","undetermined",12.0373416666667,47.4090816666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-10,14:22:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98597285","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-10
"98584207@OBS","https://observation.org/observation/98584207","OBS.98584207","HumanObservation","Observations","Catastia marginea","species","Animalia","Pyralidae","Animalia|Pyralidae",NA,NA,1,"imago","undetermined",11.9232632965,47.1999041147,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2014-08-06,11:24:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98584207","Stichting Natuurinformatie","CC BY-NC 4.0",2016-02-28
"98575736@OBS","https://observation.org/observation/98575736","OBS.98575736","HumanObservation","Observations","Chloris chloris","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","European Greenfinch",NA,1,"unknown","undetermined",12.0134133333333,47.40642,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-09,10:47:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98575736","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98569849@OBS","https://observation.org/observation/98569849","OBS.98569849","HumanObservation","Observations","Enallagma cyathigerum","species","Animalia","POND_DAMSELS_COENAGRIONIDAE","Animalia|POND_DAMSELS_COENAGRIONIDAE","Common Bluet",NA,10,"imago","undetermined",10.67278862,47.4420792477,"WGS84",NA,100,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2010-07-16,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98569849","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-09
"98569288@OBS","https://observation.org/observation/98569288","OBS.98569288","HumanObservation","Observations","Coenagrion pulchellum","species","Animalia","POND_DAMSELS_COENAGRIONIDAE","Animalia|POND_DAMSELS_COENAGRIONIDAE","Variable Bluet",NA,10,"imago","undetermined",12.2979927063,47.6600113571,"WGS84",NA,100,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2010-07-16,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98569288","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-09
"98535417@OBS","https://observation.org/observation/98535417","OBS.98535417","HumanObservation","Observations","Fringilla coelebs","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Common Chaffinch",NA,1,"unknown","undetermined",12.0541983333333,47.4497183333333,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-08,10:13:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98535417","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98535415@OBS","https://observation.org/observation/98535415","OBS.98535415","HumanObservation","Observations","Loxia curvirostra","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Red Crossbill",NA,1,"unknown","undetermined",12.1077633333333,47.4335516666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-08,13:05:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98535415","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98535414@OBS","https://observation.org/observation/98535414","OBS.98535414","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,1,"unknown","undetermined",12.0539466666667,47.4498166666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-08,14:59:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98535414","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98503385@OBS","https://observation.org/observation/98503385","OBS.98503385","HumanObservation","Observations","Pyrrhula pyrrhula","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Eurasian Bullfinch",NA,1,"unknown","undetermined",12.0532733333333,47.4494416666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-07,17:12:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98503385","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98503384@OBS","https://observation.org/observation/98503384","OBS.98503384","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,1,"unknown","undetermined",12.0532916666667,47.4494533333333,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-07,17:12:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98503384","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98503380@OBS","https://observation.org/observation/98503380","OBS.98503380","HumanObservation","Observations","Periparus ater","species","Animalia","TITS_PARIDAE","Animalia|TITS_PARIDAE","Coal Tit",NA,1,"unknown","undetermined",12.051805,47.4489183333333,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-07,17:18:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98503380","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98503379@OBS","https://observation.org/observation/98503379","OBS.98503379","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,1,"unknown","undetermined",12.0548166666667,47.44962,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-07,17:25:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98503379","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98497579@OBS","https://observation.org/observation/98497579","OBS.98497579","HumanObservation","Observations","Chloris chloris","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","European Greenfinch",NA,1,"unknown","undetermined",12.052605,47.44795,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-07,09:46:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98497579","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98497578@OBS","https://observation.org/observation/98497578","OBS.98497578","HumanObservation","Observations","Periparus ater","species","Animalia","TITS_PARIDAE","Animalia|TITS_PARIDAE","Coal Tit",NA,2,"unknown","undetermined",11.921425,47.369305,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-07,11:42:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98497578","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-30
"98481905@OBS","https://observation.org/observation/98481905","OBS.98481905","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,1,"unknown","undetermined",12.0546683333333,47.4523833333333,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-06,17:09:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98481905","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98481903@OBS","https://observation.org/observation/98481903","OBS.98481903","HumanObservation","Observations","Pyrrhula pyrrhula","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Eurasian Bullfinch",NA,1,"unknown","undetermined",12.052015,47.453035,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-06,17:26:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98481903","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98481902@OBS","https://observation.org/observation/98481902","OBS.98481902","HumanObservation","Observations","Periparus ater","species","Animalia","TITS_PARIDAE","Animalia|TITS_PARIDAE","Coal Tit",NA,1,"unknown","undetermined",12.0519683333333,47.452705,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-06,17:28:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98481902","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98481901@OBS","https://observation.org/observation/98481901","OBS.98481901","HumanObservation","Observations","Pyrrhula pyrrhula","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Eurasian Bullfinch",NA,1,"unknown","undetermined",12.050055,47.4495816666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-06,17:40:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98481901","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98481899@OBS","https://observation.org/observation/98481899","OBS.98481899","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,2,"unknown","undetermined",12.05044,47.44868,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-06,17:45:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98481899","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98475844@OBS","https://observation.org/observation/98475844","OBS.98475844","HumanObservation","Observations","Passer domesticus","species","Animalia","OLD_WORLD_SPARROWS_PASSERIDAE","Animalia|OLD_WORLD_SPARROWS_PASSERIDAE","House Sparrow",NA,4,"unknown","undetermined",12.641705275,47.3918348607,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Salzburg",NA,NA,NA,2015-02-27,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98475844","Stichting Natuurinformatie","CC BY-NC 4.0",2017-11-02
"98475828@OBS","https://observation.org/observation/98475828","OBS.98475828","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,2,"unknown","undetermined",12.6429605501,47.3929181581,"WGS84",NA,100,"Europe","Austria","AT",NA,"Austria - Salzburg",NA,NA,NA,2015-02-26,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98475828","Stichting Natuurinformatie","CC BY-NC 4.0",2017-09-06
"98475671@OBS","https://observation.org/observation/98475671","OBS.98475671","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,1,"unknown","undetermined",12.645,47.3943,"WGS84",NA,1000,"Europe","Austria","AT",NA,"Austria - Salzburg",NA,NA,NA,2015-02-25,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98475671","Stichting Natuurinformatie","CC BY-NC 4.0",2017-09-06
"98473004@OBS","https://observation.org/observation/98473004","OBS.98473004","HumanObservation","Observations","Buteo buteo","species","Animalia","HAWKS_AND_EAGLES_ACCIPITRIDAE","Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE","Common Buzzard",NA,3,"unknown","undetermined",12.0708433333333,47.4903483333333,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-06,09:41:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98473004","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-06
"98447097@OBS","https://observation.org/observation/98447097","OBS.98447097","HumanObservation","Observations","Pyrrhula pyrrhula","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Eurasian Bullfinch",NA,1,"unknown","undetermined",12.0549058,47.4493296,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-04,16:56:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98447097","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98429442@OBS","https://observation.org/observation/98429442","OBS.98429442","HumanObservation","Observations","Chloris chloris","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","European Greenfinch",NA,1,"unknown","undetermined",11.958115,47.3772516666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-03,13:27:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98429442","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98429441@OBS","https://observation.org/observation/98429441","OBS.98429441","HumanObservation","Observations","Periparus ater","species","Animalia","TITS_PARIDAE","Animalia|TITS_PARIDAE","Coal Tit",NA,1,"unknown","undetermined",11.9362733333333,47.3686916666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-03,13:54:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98429441","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-30
"98429437@OBS","https://observation.org/observation/98429437","OBS.98429437","HumanObservation","Observations","Chloris chloris","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","European Greenfinch",NA,1,"unknown","undetermined",12.0360116666667,47.40993,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-03,16:23:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98429437","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98429435@OBS","https://observation.org/observation/98429435","OBS.98429435","HumanObservation","Observations","Loxia curvirostra","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Red Crossbill",NA,1,"unknown","undetermined",12.111215,47.43737,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-04,12:37:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98429435","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98429433@OBS","https://observation.org/observation/98429433","OBS.98429433","HumanObservation","Observations","Corvus corax","species","Animalia","CROWS_AND_JAYS_CORVIDAE","Animalia|CROWS_AND_JAYS_CORVIDAE","Northern Raven",NA,2,"unknown","undetermined",12.1046466666667,47.4420816666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-04,14:37:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98429433","Stichting Natuurinformatie","CC BY-NC 4.0",2015-08-23
"98429432@OBS","https://observation.org/observation/98429432","OBS.98429432","HumanObservation","Observations","Chloris chloris","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","European Greenfinch",NA,1,"unknown","undetermined",12.0874983333333,47.4485916666667,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-04,15:14:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98429432","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-04
"98418706@OBS","https://observation.org/observation/98418706","OBS.98418706","HumanObservation","Observations","Pyrrhocorax graculus","species","Animalia","CROWS_AND_JAYS_CORVIDAE","Animalia|CROWS_AND_JAYS_CORVIDAE","Alpine Chough",NA,1,"unknown","undetermined",10.1437228918,47.2144651973,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Vorarlberg",NA,NA,NA,2015-02-26,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98418706","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-03
"98418647@OBS","https://observation.org/observation/98418647","OBS.98418647","HumanObservation","Observations","Pyrrhocorax graculus","species","Animalia","CROWS_AND_JAYS_CORVIDAE","Animalia|CROWS_AND_JAYS_CORVIDAE","Alpine Chough",NA,8,"unknown","undetermined",10.1437228918,47.2144651973,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Vorarlberg",NA,NA,NA,2015-02-25,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98418647","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-03
"98418604@OBS","https://observation.org/observation/98418604","OBS.98418604","HumanObservation","Observations","Pyrrhocorax graculus","species","Animalia","CROWS_AND_JAYS_CORVIDAE","Animalia|CROWS_AND_JAYS_CORVIDAE","Alpine Chough",NA,8,"unknown","undetermined",10.1435807347,47.2143194445,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Vorarlberg",NA,NA,NA,2015-02-22,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98418604","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-03
"98412111@OBS","https://observation.org/observation/98412111","OBS.98412111","HumanObservation","Observations","Pholidoptera griseoaptera","species","Animalia","KATYDIDS_TETTIGONIIDAE","Animalia|KATYDIDS_TETTIGONIIDAE","Dark Bush-cricket",NA,1,"unknown","undetermined",13.7216091513,47.5646946412,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Oberösterreich",NA,NA,NA,2014-08-26,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98412111","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-06
"98396240@OBS","https://observation.org/observation/98396240","OBS.98396240","HumanObservation","Observations","Chloris chloris","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","European Greenfinch",NA,1,"unknown","undetermined",12.0107978582382,47.406659814877,"WGS84",NA,25,"Europe","Austria","AT",NA,"Austria - Tirol",NA,NA,NA,2015-03-02,13:52:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98396240","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98386200@OBS","https://observation.org/observation/98386200","OBS.98386200","HumanObservation","Observations","Cinclus cinclus","species","Animalia","DIPPERS_CINCLIDAE","Animalia|DIPPERS_CINCLIDAE","White-throated Dipper",NA,2,"unknown","undetermined",9.9840939045,47.0166337789,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Vorarlberg",NA,NA,NA,2015-02-25,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98386200","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98386195@OBS","https://observation.org/observation/98386195","OBS.98386195","HumanObservation","Observations","Cinclus cinclus","species","Animalia","DIPPERS_CINCLIDAE","Animalia|DIPPERS_CINCLIDAE","White-throated Dipper",NA,3,"unknown","undetermined",9.9780857563,47.0177968148,"WGS84",NA,10,"Europe","Austria","AT",NA,"Austria - Vorarlberg",NA,NA,NA,2015-02-25,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98386195","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
