"id","occurrenceID","catalogNumber","basisOfRecord","collectionCode","scientificName","taxonRank","kingdom","family","higherClassification","vernacularName","previousIdentifications","individualCount","lifeStage","sex","longitudeDecimal","latitudeDecimal","geodeticDatum","dataGeneralizations","coordinateUncertaintyInMeters","continent","country","countryCode","stateProvince","locality","habitat","recordedBy","eventID","eventDate","eventTime","samplingProtocol","behavior","associatedTaxa","references","rightsHolder","license","modified"
"98358827@OBS","https://observation.org/observation/98358827","OBS.98358827","HumanObservation","Observations","Campethera nubica","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Nubian Woodpecker",NA,1,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358827","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98358820@OBS","https://observation.org/observation/98358820","OBS.98358820","HumanObservation","Observations","Poicephalus rufiventris","species","Animalia","PARROTS_PSITTACIDAE","Animalia|PARROTS_PSITTACIDAE","Red-bellied parrot",NA,2,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358820","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98358800@OBS","https://observation.org/observation/98358800","OBS.98358800","HumanObservation","Observations","Acryllium vulturinum","species","Animalia","GUINEAFOWL_NUMIDIDAE","Animalia|GUINEAFOWL_NUMIDIDAE","Vulturine Guineafowl",NA,8,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358800","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358798@OBS","https://observation.org/observation/98358798","OBS.98358798","HumanObservation","Observations","Vanellus spinosus","species","Animalia","PLOVERS_CHARADRIIDAE","Animalia|PLOVERS_CHARADRIIDAE","Spur-winged Lapwing",NA,5,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358798","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358791@OBS","https://observation.org/observation/98358791","OBS.98358791","HumanObservation","Observations","Numida meleagris","species","Animalia","GUINEAFOWL_NUMIDIDAE","Animalia|GUINEAFOWL_NUMIDIDAE","Helmeted Guineafowl",NA,50,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358791","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358789@OBS","https://observation.org/observation/98358789","OBS.98358789","HumanObservation","Observations","Corythaixoides leucogaster","species","Animalia","TURACOS_MUSOPHAGIDAE","Animalia|TURACOS_MUSOPHAGIDAE","White-bellied Go-away-bird",NA,1,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358789","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358786@OBS","https://observation.org/observation/98358786","OBS.98358786","HumanObservation","Observations","Columba guinea","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Speckled Pigeon",NA,1,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358786","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98358785@OBS","https://observation.org/observation/98358785","OBS.98358785","HumanObservation","Observations","Oena capensis","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Namaqua Dove",NA,5,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358785","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358781@OBS","https://observation.org/observation/98358781","OBS.98358781","HumanObservation","Observations","Ardea melanocephala","species","Animalia","HERONS_ARDEIDAE","Animalia|HERONS_ARDEIDAE","Black-headed Heron",NA,1,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358781","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98358777@OBS","https://observation.org/observation/98358777","OBS.98358777","HumanObservation","Observations","Lamprotornis superbus","species","Animalia","STARLINGS_STURNIDAE","Animalia|STARLINGS_STURNIDAE","Superb Starling",NA,25,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358777","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358758@OBS","https://observation.org/observation/98358758","OBS.98358758","HumanObservation","Observations","Actitis hypoleucos","species","Animalia","SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Common Sandpiper",NA,1,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358758","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358736@OBS","https://observation.org/observation/98358736","OBS.98358736","HumanObservation","Observations","Pycnonotus tricolor","species","Animalia","BULBULS_PYCNONOTIDAE","Animalia|BULBULS_PYCNONOTIDAE","Dark-capped Bulbul",NA,25,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358736","Stichting Natuurinformatie","CC BY-NC 4.0",2016-05-10
"98358727@OBS","https://observation.org/observation/98358727","OBS.98358727","HumanObservation","Observations","Halcyon leucocephala","species","Animalia","KINGFISHERS_ALCEDINIDAE","Animalia|KINGFISHERS_ALCEDINIDAE","Grey-headed Kingfisher",NA,2,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358727","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358726@OBS","https://observation.org/observation/98358726","OBS.98358726","HumanObservation","Observations","Dinemellia dinemelli","species","Animalia","WEAVERS_PLOCEIDAE","Animalia|WEAVERS_PLOCEIDAE","White-headed Buffalo Weaver",NA,50,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358726","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358721@OBS","https://observation.org/observation/98358721","OBS.98358721","HumanObservation","Observations","Pternistis leucoscepus","species","Animalia","FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE","Animalia|FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE","Yellow-necked Spurfowl",NA,5,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358721","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358707@OBS","https://observation.org/observation/98358707","OBS.98358707","HumanObservation","Observations","Plocepasser mahali","species","Animalia","WEAVERS_PLOCEIDAE","Animalia|WEAVERS_PLOCEIDAE","White-browed Sparrow-Weaver",NA,50,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358707","Stichting Natuurinformatie","CC BY-NC 4.0",2015-03-01
"98358697@OBS","https://observation.org/observation/98358697","OBS.98358697","HumanObservation","Observations","Dicrurus adsimilis","species","Animalia","DRONGOS_DICRURIDAE","Animalia|DRONGOS_DICRURIDAE","Fork-tailed Drongo",NA,2,"unknown","undetermined",37.5830886816,0.557629743029,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Samburu National Reserve",NA,NA,NA,2015-02-20,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98358697","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"98335407@OBS","https://observation.org/observation/98335407","OBS.98335407","HumanObservation","Observations","Platalea alba","species","Animalia","IBISSES_AND_SPOONBILLS_THRESKIORNITHIDAE","Animalia|IBISSES_AND_SPOONBILLS_THRESKIORNITHIDAE","African Spoonbill",NA,1,"unknown","undetermined",36.12020643,-0.36679218,"WGS84",NA,25,"Africa","Kenya","KE",NA,"Kenya - Municipality",NA,NA,NA,2015-02-22,15:51:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98335407","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-28
"98063271@OBS","https://observation.org/observation/98063271","OBS.98063271","HumanObservation","Observations","Pteropodidae indet.","multispecies","Animalia","OLD_WORLD_FRUITEATING_BATS_PTEROPODIDAE","Animalia|OLD_WORLD_FRUITEATING_BATS_PTEROPODIDAE","Megabat unknown",NA,10,"unknown","undetermined",39.41828817,-4.55550229,"WGS84",NA,100,"Africa","Kenya","KE",NA,"Kenya - Msambweni",NA,NA,NA,2004-07-26,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98063271","Stichting Natuurinformatie","CC BY-NC 4.0",2020-01-25
"97977244@OBS","https://observation.org/observation/97977244","OBS.97977244","HumanObservation","Observations","Hypolimnas misippus","species","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Danaid Eggfly",NA,1,"imago","undetermined",36.2550544739,-0.783895834821,"WGS84",NA,1000,"Africa","Kenya","KE",NA,"Kenya - Crater Lake Game Sanctuary",NA,NA,NA,2003-08-29,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97977244","Stichting Natuurinformatie","CC BY-NC 4.0",2018-02-12
"97796033@OBS","https://observation.org/observation/97796033","OBS.97796033","HumanObservation","Observations","Eudorcas thomsonii","species","Animalia","BOVIDS_BOVIDAE","Animalia|BOVIDS_BOVIDAE","Thomson's Gazelle",NA,1,"unknown","undetermined",35.1799856210453,-1.5049365892954,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Masai Mara National Reserve",NA,NA,NA,2013-09-08,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97796033","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548820@OBS","https://observation.org/observation/97548820","OBS.97548820","HumanObservation","Observations","Phyllolais pulchella","species","Animalia","CISTICOLAS_AND_ALLIES_CISTICOLIDAE","Animalia|CISTICOLAS_AND_ALLIES_CISTICOLIDAE","Buff-bellied Warbler",NA,10,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548820","Stichting Natuurinformatie","CC BY-NC 4.0",2019-09-23
"97548817@OBS","https://observation.org/observation/97548817","OBS.97548817","HumanObservation","Observations","Turdoides sharpei","species","Animalia","Leiothrichidae","Animalia|Leiothrichidae","Black-lored Babbler",NA,2,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548817","Stichting Natuurinformatie","CC BY-NC 4.0",2017-12-17
"97548815@OBS","https://observation.org/observation/97548815","OBS.97548815","HumanObservation","Observations","Lanius excubitoroides","species","Animalia","SHRIKES_LANIIDAE","Animalia|SHRIKES_LANIIDAE","Grey-backed Fiscal",NA,5,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548815","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548814@OBS","https://observation.org/observation/97548814","OBS.97548814","HumanObservation","Observations","Pycnonotus tricolor","species","Animalia","BULBULS_PYCNONOTIDAE","Animalia|BULBULS_PYCNONOTIDAE","Dark-capped Bulbul",NA,4,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548814","Stichting Natuurinformatie","CC BY-NC 4.0",2016-05-16
"97548811@OBS","https://observation.org/observation/97548811","OBS.97548811","HumanObservation","Observations","Motacilla aguimp","species","Animalia","PIPITS_EN_WAGTAILS_MOTACILLIDAE","Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE","African Pied Wagtail",NA,4,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548811","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548809@OBS","https://observation.org/observation/97548809","OBS.97548809","HumanObservation","Observations","Motacilla flava lutea","subspecies","Animalia","PIPITS_EN_WAGTAILS_MOTACILLIDAE","Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE","Yellow-headed Wagtail",NA,4,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548809","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548805@OBS","https://observation.org/observation/97548805","OBS.97548805","HumanObservation","Observations","Campethera nubica","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Nubian Woodpecker",NA,1,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548805","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548804@OBS","https://observation.org/observation/97548804","OBS.97548804","HumanObservation","Observations","Ceryle rudis","species","Animalia","KINGFISHERS_ALCEDINIDAE","Animalia|KINGFISHERS_ALCEDINIDAE","Pied Kingfisher",NA,10,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548804","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97548803@OBS","https://observation.org/observation/97548803","OBS.97548803","HumanObservation","Observations","Megaceryle maxima","species","Animalia","KINGFISHERS_ALCEDINIDAE","Animalia|KINGFISHERS_ALCEDINIDAE","Giant Kingfisher",NA,2,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548803","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548802@OBS","https://observation.org/observation/97548802","OBS.97548802","HumanObservation","Observations","Colius striatus","species","Animalia","MOUSEBIRDS_COLIIDAE","Animalia|MOUSEBIRDS_COLIIDAE","Speckled Mousebird",NA,5,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548802","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548798@OBS","https://observation.org/observation/97548798","OBS.97548798","HumanObservation","Observations","Spilopelia senegalensis","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Laughing Dove",NA,30,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548798","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548796@OBS","https://observation.org/observation/97548796","OBS.97548796","HumanObservation","Observations","Streptopelia semitorquata","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Red-eyed Dove",NA,10,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548796","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548795@OBS","https://observation.org/observation/97548795","OBS.97548795","HumanObservation","Observations","Columba guinea","species","Animalia","PIGEONS_AND_DOVES_COLUMBIDAE","Animalia|PIGEONS_AND_DOVES_COLUMBIDAE","Speckled Pigeon",NA,4,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548795","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548794@OBS","https://observation.org/observation/97548794","OBS.97548794","HumanObservation","Observations","Chlidonias leucopterus","species","Animalia","GULLS_TERNS_AND_SKIMMERS_LARIDAE","Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE","White-winged Tern",NA,4,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548794","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97548793@OBS","https://observation.org/observation/97548793","OBS.97548793","HumanObservation","Observations","Chlidonias hybrida","species","Animalia","GULLS_TERNS_AND_SKIMMERS_LARIDAE","Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE","Whiskered Tern",NA,4,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548793","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548792@OBS","https://observation.org/observation/97548792","OBS.97548792","HumanObservation","Observations","Chroicocephalus cirrocephalus","species","Animalia","GULLS_TERNS_AND_SKIMMERS_LARIDAE","Animalia|GULLS_TERNS_AND_SKIMMERS_LARIDAE","Grey-headed Gull",NA,4,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548792","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548789@OBS","https://observation.org/observation/97548789","OBS.97548789","HumanObservation","Observations","Actitis hypoleucos","species","Animalia","SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Common Sandpiper",NA,10,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548789","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548787@OBS","https://observation.org/observation/97548787","OBS.97548787","HumanObservation","Observations","Tringa stagnatilis","species","Animalia","SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Marsh Sandpiper",NA,5,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548787","Stichting Natuurinformatie","CC BY-NC 4.0",2020-06-10
"97548785@OBS","https://observation.org/observation/97548785","OBS.97548785","HumanObservation","Observations","Calidris minuta","species","Animalia","SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Animalia|SANDPIPERS_AND_ALLIES_SCOLOPACIDAE","Little Stint",NA,5,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548785","Stichting Natuurinformatie","CC BY-NC 4.0",2020-05-19
"97548782@OBS","https://observation.org/observation/97548782","OBS.97548782","HumanObservation","Observations","Fulica cristata","species","Animalia","RAILS_RALLIDAE","Animalia|RAILS_RALLIDAE","Red-knobbed Coot",NA,10,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548782","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97548778@OBS","https://observation.org/observation/97548778","OBS.97548778","HumanObservation","Observations","Platalea alba","species","Animalia","IBISSES_AND_SPOONBILLS_THRESKIORNITHIDAE","Animalia|IBISSES_AND_SPOONBILLS_THRESKIORNITHIDAE","African Spoonbill",NA,10,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548778","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97548776@OBS","https://observation.org/observation/97548776","OBS.97548776","HumanObservation","Observations","Bostrychia hagedash","species","Animalia","IBISSES_AND_SPOONBILLS_THRESKIORNITHIDAE","Animalia|IBISSES_AND_SPOONBILLS_THRESKIORNITHIDAE","Hadada Ibis",NA,30,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548776","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548775@OBS","https://observation.org/observation/97548775","OBS.97548775","HumanObservation","Observations","Threskiornis aethiopicus","species","Animalia","IBISSES_AND_SPOONBILLS_THRESKIORNITHIDAE","Animalia|IBISSES_AND_SPOONBILLS_THRESKIORNITHIDAE","African Sacred Ibis",NA,50,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548775","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97548773@OBS","https://observation.org/observation/97548773","OBS.97548773","HumanObservation","Observations","Mycteria ibis","species","Animalia","STORKS_CICONIIDAE","Animalia|STORKS_CICONIIDAE","Yellow-billed Stork",NA,50,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548773","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97548772@OBS","https://observation.org/observation/97548772","OBS.97548772","HumanObservation","Observations","Scopus umbretta","species","Animalia","HAMERKOP_SCOPIDAE","Animalia|HAMERKOP_SCOPIDAE","Hamerkop",NA,1,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548772","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97548770@OBS","https://observation.org/observation/97548770","OBS.97548770","HumanObservation","Observations","Bubulcus ibis","species","Animalia","HERONS_ARDEIDAE","Animalia|HERONS_ARDEIDAE","Western Cattle Egret",NA,50,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548770","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97548769@OBS","https://observation.org/observation/97548769","OBS.97548769","HumanObservation","Observations","Ardea melanocephala","species","Animalia","HERONS_ARDEIDAE","Animalia|HERONS_ARDEIDAE","Black-headed Heron",NA,2,"unknown","undetermined",36.4213943481,-0.75889275718,"WGS84",NA,999,"Africa","Kenya","KE",NA,"Kenya - Lake Naivasha",NA,NA,NA,2009-12-01,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97548769","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
